id;brand;actual_price;date
f1c3bdaa-8d97-5b74-8bf9-aee7e7efba8b;ARBO;760;2024-03-01T00:00:00.000+03:00
06eee376-b32f-5262-ae39-9894c05658a9;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00
b89ec587-de22-59f1-b189-372b11f385db;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00
59ed90ba-7c1d-5097-8dad-2932261f87c3;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00
47c42abc-0c23-55ed-9074-af79ec0b7346;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00
83ebdf9c-69ef-513e-88de-4e44ff3d7cbf;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00
534dc471-c47c-56d3-890b-7c5a3e49c2ea;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00
cc129f26-0e60-5603-80aa-529fdb7f788c;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00
8c8ce242-4548-5f8f-acc5-2e657568893c;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00
86a6a39e-73e4-55a0-96d4-3c045c03c235;SayItLo;1,599;2024-03-01T00:00:00.000+03:00
fc9d794a-5774-5e4f-a956-21a4f086b6eb;DISCOUNT OUTL;899;2024-03-01T00:00:00.000+03:00
77e056d5-c4c8-5bad-9862-fc5a58bd6d60;DISCOUNT OUTL;899;2024-03-01T00:00:00.000+03:00
431956f1-5dc5-5d8c-84ba-1d61c5c25023;Mylifestylebazz;799;2024-03-01T00:00:00.000+03:00
69ab2043-9d57-54a1-8594-69748de7bec9;yellowvib;1,800;2024-03-01T00:00:00.000+03:00
ccdc0f78-0e60-5b13-b447-ff36970045a5;Scrott Merchandi;1,299;2024-03-01T00:00:00.000+03:00
03adf15c-3950-56f4-ade7-8e22b5c5e455;RodZ;1,499;2024-03-01T00:00:00.000+03:00
4a5fcc3b-b2e9-5f82-b78c-4f448fe5b8ff;Vibrant Vestu;599;2024-03-01T00:00:00.000+03:00
5e1c9122-d8d6-5d13-ac28-4452f77ba556;SayItLo;999;2024-03-01T00:00:00.000+03:00
