id;brand;actual_price;date
703390f4-f1b1-5165-b962-fff1dd0090ce;yellowvib;3,000;2024-02-01T00:00:00.000+03:00
fb063685-db9d-5824-9e8f-e2343e2ea039;yellowvib;1,800;2024-02-01T00:00:00.000+03:00
43dc5faf-5fc5-5e7d-858a-982631885210;FancyW;699;2024-02-01T00:00:00.000+03:00
f95f7879-549d-5791-b033-e40b17b4d010;Amp;1,199;2024-02-01T00:00:00.000+03:00
de6fd5a1-9a3b-5039-8857-5d7eb42b8739;dream o;599;2024-02-01T00:00:00.000+03:00
e75c462d-b45f-59e2-9ba1-03b7fcf83711;yellowvib;1,200;2024-02-01T00:00:00.000+03:00
88300c34-5869-50ed-8e77-7118bf64a8d5;dream o;499;2024-02-01T00:00:00.000+03:00
4765fd5f-33b5-5ef1-aa4a-c01118176329;yellowvib;2,300;2024-02-01T00:00:00.000+03:00
dace9123-27e0-50b5-b230-007cddb4327d;ARBO;725;2024-02-01T00:00:00.000+03:00
78beff86-8f92-5133-a007-0a8d6fd90e8d;ARBO;695;2024-02-01T00:00:00.000+03:00
420a908b-f9e6-54e2-b6aa-3f1a3efb5de5;ARBO;829;2024-02-01T00:00:00.000+03:00
77fc8f00-7889-5938-8cae-b093cf89f3fe;yellowvib;1,700;2024-02-01T00:00:00.000+03:00
15431f9a-c9a3-5232-ba66-0a801e78e717;dream o;599;2024-02-01T00:00:00.000+03:00
49a38b0d-bbb8-57cb-b34d-da62aad5795d;chawla fashi;999;2024-02-01T00:00:00.000+03:00
33e0fa38-5e32-588c-9f79-5d3ca7d62347;ATTIITU;1,399;2024-02-01T00:00:00.000+03:00
2de57c98-fb0b-5e7b-9583-39a919796709;ATTIITU;1,199;2024-02-01T00:00:00.000+03:00
239f4e7b-31e6-5bf7-b09a-dd58649f1410;ATTIITU;1,199;2024-02-01T00:00:00.000+03:00
1f1f7ea6-3118-534c-8fb1-1d9547b216cd;ATTIITU;1,199;2024-02-01T00:00:00.000+03:00
ee332f67-cfe9-5a54-931a-629d6ebc95ab;chawla fashi;999;2024-02-01T00:00:00.000+03:00
ee33d6c6-bc3c-500f-aae8-d3f2b70bca15;dream o;599;2024-02-01T00:00:00.000+03:00
998ddb55-3a84-512f-ad92-134e6d9d3ea6;chawla fashi;999;2024-02-01T00:00:00.000+03:00
df9da1d3-0457-5f85-979f-ddc1aeb46717;chawla fashi;999;2024-02-01T00:00:00.000+03:00
ab86b501-f7fd-59ac-97d7-5e97b002a3af;chawla fashi;999;2024-02-01T00:00:00.000+03:00
3f724cc1-f7dc-5969-bb5f-32a378ff6988;chawla fashi;999;2024-02-01T00:00:00.000+03:00
ec0d46c6-6556-5e20-9fc6-0a63b7e5bbe9;chawla fashi;999;2024-02-01T00:00:00.000+03:00
b0afb81e-2f20-5825-bd63-b26225d68c69;TEE BUD;1,500;2024-02-01T00:00:00.000+03:00
656f322e-9df1-5c70-b3cd-51c852f0109e;chawla fashi;999;2024-02-01T00:00:00.000+03:00
311a5941-cd73-5478-aada-e019c20ebb1e;AXMA;;2024-02-01T00:00:00.000+03:00
685fb698-52ec-565c-8ee0-04386b96f734;AXMA;;2024-02-01T00:00:00.000+03:00
4d5cc310-9718-5eac-9c64-ac729aab4278;yellowvib;2,200;2024-02-01T00:00:00.000+03:00
b559897b-bbf6-59b3-a971-24b9e4782474;yellowvib;3,400;2024-02-01T00:00:00.000+03:00
b009402b-134d-5ead-b634-6f7e78356738;ATTIITU;1,399;2024-02-01T00:00:00.000+03:00
e605f4c0-ca12-58b4-bf1d-4db3eb28521c;yellowvib;1,900;2024-02-01T00:00:00.000+03:00
0a47dd03-0c33-5775-9790-37aa49475af3;yellowvib;1,200;2024-02-01T00:00:00.000+03:00
9c5f7dd6-85ba-57eb-b54c-59663bb23813;Oka;575;2024-02-01T00:00:00.000+03:00
67bec1e2-9976-562a-b4fa-73a313749d43;yellowvib;2,300;2024-02-01T00:00:00.000+03:00
71a34510-3035-5be5-b06b-24842a7da799;Oka;575;2024-02-01T00:00:00.000+03:00
30764034-c9b1-5683-a417-8d33ca482c04;Byford by Pantaloo;599;2024-02-01T00:00:00.000+03:00
e6c9979e-2fb7-553e-81ce-02304793f9bd;ARBO;645;2024-02-01T00:00:00.000+03:00
2ae91d56-6ed0-5293-b389-7bfab29c6338;ARBO;909;2024-02-01T00:00:00.000+03:00
57518e06-8194-58cb-935b-a6a7249d4d23;ARBO;909;2024-02-01T00:00:00.000+03:00
1d6c2f2e-723b-5f3f-b55f-2be7eea55c7b;ARBO;1,029;2024-02-01T00:00:00.000+03:00
f395f830-631c-5bbd-91e3-15f692d96e24;ARBO;740;2024-02-01T00:00:00.000+03:00
ab6e7bc1-4d0c-5af9-af39-e09cfd5656cc;ARBO;909;2024-02-01T00:00:00.000+03:00
6de99a3d-d44f-5b72-a6a6-617d471711dc;ARBO;695;2024-02-01T00:00:00.000+03:00
af345849-058a-5c5e-8c61-f7b0f889ac92;Pu;1,799;2024-02-01T00:00:00.000+03:00
238de54d-c75b-59c6-9582-663207661298;Oka;575;2024-02-01T00:00:00.000+03:00
c3458267-6225-5da1-be3c-ee44e6b1f914;ARBO;555;2024-02-01T00:00:00.000+03:00
6ad4ea1c-e365-5e83-9268-3d3a077bd4ae;ARBO;739;2024-02-01T00:00:00.000+03:00
bc10a4d7-2926-5b41-890f-372112d7a0a5;ARBO;739;2024-02-01T00:00:00.000+03:00
44cc0c75-55b5-55f7-817c-cb482aa99714;ARBO;739;2024-02-01T00:00:00.000+03:00
b41eaf74-7d23-55bc-b0e7-56cc77449070;TEE BUD;1,500;2024-02-01T00:00:00.000+03:00
4f376f09-a20d-5a6c-8438-219361169206;TEE BUD;1,500;2024-02-01T00:00:00.000+03:00
717a918a-7a15-5210-aead-02557cf1c0e5;T10 Spor;899;2024-02-01T00:00:00.000+03:00
3af0eb4f-9ede-55c4-8191-7e8fdd191a95;yellowvib;1,000;2024-02-01T00:00:00.000+03:00
40612e40-4f4d-59da-8b30-627fda0ad60f;yellowvib;1,100;2024-02-01T00:00:00.000+03:00
