id;brand;actual_price;date
10582784-8721-5fa7-9584-107e6087a52b;Pu;3,499;2024-01-01T00:00:00.000+03:00
33e784f6-72cb-5d3a-a128-0ff0de590b53;Pu;2,999;2024-01-01T00:00:00.000+03:00
1e57a297-90c7-5923-9b6d-766962de43c3;Pu;2,999;2024-01-01T00:00:00.000+03:00
fbd77738-9fc6-5766-b84b-4b1ace49d339;Pu;3,999;2024-01-01T00:00:00.000+03:00
c4847f9c-d23b-5906-8a23-fae862c20d7c;Pu;2,299;2024-01-01T00:00:00.000+03:00
b5303ae4-64a4-5b4e-b999-578ad18d04e6;RELIEF ZO;1,499;2024-01-01T00:00:00.000+03:00
21432c15-9217-52e8-bf7d-145866f5d1d0;ECKO Unl;1,149;2024-01-01T00:00:00.000+03:00
e5239903-41d6-59a2-978a-e1de1949d229;ECKO Unl;1,299;2024-01-01T00:00:00.000+03:00
a4109ee5-fb75-5cb7-857a-c3c58a5ea6ac;ECKO Unl;1,249;2024-01-01T00:00:00.000+03:00
20b48934-642f-5183-a6dc-bb0cab6f8119;ECKO Unl;1,899;2024-01-01T00:00:00.000+03:00
f1e8762d-65bf-526e-9b8d-e6213fe42c8b;REEB;1,899;2024-01-01T00:00:00.000+03:00
7e6b5d7b-c112-5e3d-a47d-7d85c6d306f3;REEB;1,899;2024-01-01T00:00:00.000+03:00
691840e5-dca7-5af4-946e-e1e204fa3537;REEB;1,899;2024-01-01T00:00:00.000+03:00
9e301aae-cab6-5953-bd1d-2dbb5d359a92;REEB;1,899;2024-01-01T00:00:00.000+03:00
12d28be0-2d95-59fe-b0ad-ce366ffef234;REEB;1,899;2024-01-01T00:00:00.000+03:00
40163151-f894-5fae-97fc-561ad70729ff;REEB;1,899;2024-01-01T00:00:00.000+03:00
d3898e7d-9832-55d1-92bc-0850b66ff86e;REEB;1,799;2024-01-01T00:00:00.000+03:00
ea886d18-671d-561f-964e-a6406a85664a;REEB;2,899;2024-01-01T00:00:00.000+03:00
ece82aa8-4b6f-53d1-a4a3-b31c66595d5c;REEB;2,899;2024-01-01T00:00:00.000+03:00
2065ef37-86dc-5549-87d0-75c72f8495bf;REEB;2,899;2024-01-01T00:00:00.000+03:00
a232e95a-7817-561f-94f0-c6243add6e36;REEB;2,899;2024-01-01T00:00:00.000+03:00
22c35439-59d6-5e8b-8927-41d4f52a24e1;REEB;2,899;2024-01-01T00:00:00.000+03:00
bf14af15-a5b9-55c6-b4a7-35ae4d1af5dc;REEB;2,899;2024-01-01T00:00:00.000+03:00
310a70bb-9fea-5f48-a441-ffc777561fdc;REEB;1,899;2024-01-01T00:00:00.000+03:00
3e42738e-faf3-5769-b458-9e244e6dd91d;REEB;1,899;2024-01-01T00:00:00.000+03:00
b2fef7e9-a23d-5a2d-9984-f951bdff4c34;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
23ba842e-7877-5234-a6f5-fe8eca3f1105;REEB;1,799;2024-01-01T00:00:00.000+03:00
c9cfa8f8-db6b-5b37-b589-2843507a9734;REEB;6,999;2024-01-01T00:00:00.000+03:00
10e6e264-7dbc-5b9b-860e-96aeb04f7965;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
2ec0c228-d1fb-5a95-9c5c-2ee0d345443a;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
71325823-5ae3-5f1c-9331-762e6ba62f89;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
88139465-ea1e-503e-87dc-4a99824b3f9a;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
ab0d0f32-33e7-5bf4-950a-7a28e4d54e29;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
f251ef1e-567e-52b8-9b00-fb3c6ad89e80;REEBOK CLASSI;4,999;2024-01-01T00:00:00.000+03:00
f8c114e9-7647-5d59-9b2e-0118e466c564;REEB;2,399;2024-01-01T00:00:00.000+03:00
72277ed8-64e4-5df1-b570-b3749d99837d;REEB;5,999;2024-01-01T00:00:00.000+03:00
aefae0f1-ba8e-5252-9b00-380ff7896952;REEB;1,799;2024-01-01T00:00:00.000+03:00
f7bdbc72-0e82-5acd-8327-c5a79b2a538f;REEB;1,799;2024-01-01T00:00:00.000+03:00
e2eb99af-eb57-57ed-af66-7938d95e5177;REEB;1,799;2024-01-01T00:00:00.000+03:00
8b17a038-fc27-504d-8d87-80b3986c26ae;REEB;1,799;2024-01-01T00:00:00.000+03:00
93596678-aa14-5d42-bac9-44dcdff4ac58;REEB;1,799;2024-01-01T00:00:00.000+03:00
44314ebe-7d42-5a89-9628-640d0a2f7763;Pu;4,499;2024-01-01T00:00:00.000+03:00
1f9d1718-5318-52b5-9450-dd56a89c897a;Marca Disa;1,799;2024-01-01T00:00:00.000+03:00
02e69a4c-5835-58d4-8c48-de40bb4fc1c1;Marca Disa;1,399;2024-01-01T00:00:00.000+03:00
a9dec990-6d21-55a6-851c-23ec64e9869f;Marca Disa;1,499;2024-01-01T00:00:00.000+03:00
2098dae3-c3b4-56e9-acd6-b2c128a62642;Marca Disa;1,599;2024-01-01T00:00:00.000+03:00
6e4ade8b-4a46-5973-81c7-d51c74cf5fcf;Marca Disa;1,499;2024-01-01T00:00:00.000+03:00
7cf6946c-d8a7-5f29-a762-6c608e554c77;Marca Disa;1,399;2024-01-01T00:00:00.000+03:00
41b837ad-b66e-59cd-811c-82c7699be50d;Marca Disa;1,699;2024-01-01T00:00:00.000+03:00
f2b073c4-e8d5-5bae-9a2f-358ae5359cbb;Marca Disa;1,399;2024-01-01T00:00:00.000+03:00
6aa7d336-e98a-527a-b65a-1f7b870b3897;Free Authori;1,999;2024-01-01T00:00:00.000+03:00
faea02ed-e715-5c40-9bc2-19dddd77a0e5;Free Authori;2,199;2024-01-01T00:00:00.000+03:00
c619fd44-7e73-5ecc-b53f-0f3d18364b79;Free Authori;1,999;2024-01-01T00:00:00.000+03:00
