id;brand;actual_price;date
60f37217-fb20-5461-956d-634deb94d1a6;Pu;3,799;2024-01-01T00:00:00.000+03:00
015280ed-cb14-5e1e-8b69-2abd9189e989;Pu;3,499;2024-01-01T00:00:00.000+03:00
10e3ac43-d739-54f6-8544-b8ab59508079;Pu;3,499;2024-01-01T00:00:00.000+03:00
a4723aff-a10c-5f9c-ac74-3995eef8c1e4;Solid Styl;4,999;2024-01-01T00:00:00.000+03:00
06f50b3b-fd0e-5e2e-a952-80364235dbc4;MASH UNLIMIT;1,899;2024-01-01T00:00:00.000+03:00
8a308618-a71d-5717-a834-f6753885e132;ECKO Unl;1,849;2024-01-01T00:00:00.000+03:00
3dd9d8e1-947e-59b7-9e88-1a07bc96ca0f;M7 By Metrona;2,999;2024-01-01T00:00:00.000+03:00
fa5d28a5-ffa1-56e1-85bc-85baabfe8006;True Bl;4,999;2024-01-01T00:00:00.000+03:00
de69cd49-8cf8-53d5-8dd9-ac196e4ae1d4;True Bl;5,499;2024-01-01T00:00:00.000+03:00
bf8e75b2-6aea-521a-b389-e3fa65c9929f;Szto;3,699;2024-01-01T00:00:00.000+03:00
a566889c-5d85-5be4-a4f3-26cacea00b37;REEB;6,999;2024-01-01T00:00:00.000+03:00
7bdfe8a2-cdb9-5a4f-a97b-31e716a48549;REEB;6,999;2024-01-01T00:00:00.000+03:00
edfca02b-d326-51ec-9804-f198be7ec9b9;REEB;6,999;2024-01-01T00:00:00.000+03:00
677c533a-7fa7-5669-bd06-a7fefae9f9b0;REEB;6,999;2024-01-01T00:00:00.000+03:00
99e63bf2-ea08-5f64-9ebd-bd974424154b;REEB;6,999;2024-01-01T00:00:00.000+03:00
4c2c5330-b758-5108-b205-affd386844a4;REEB;6,999;2024-01-01T00:00:00.000+03:00
aa0194b1-3039-50f4-834d-aa0887353042;REEB;6,999;2024-01-01T00:00:00.000+03:00
5fb77245-f5af-5243-af42-c42b84d55d1e;REEB;3,999;2024-01-01T00:00:00.000+03:00
40119094-63ca-5a02-94ee-9cedcf7484c0;REEB;3,999;2024-01-01T00:00:00.000+03:00
181f8634-120e-54f9-b406-33ca5a1ea7c1;REEB;3,999;2024-01-01T00:00:00.000+03:00
c89d504b-da4b-5b5f-b952-d774615548f8;REEB;3,999;2024-01-01T00:00:00.000+03:00
d15fe170-4cbb-5ed6-86bf-d685df69bc0c;REEB;3,999;2024-01-01T00:00:00.000+03:00
d88013eb-d824-5dca-bd16-b06cf7b8d333;REEB;5,499;2024-01-01T00:00:00.000+03:00
57422a83-9cb3-5827-bf8f-e8326ffbcf9c;REEB;2,799;2024-01-01T00:00:00.000+03:00
50b1feba-bc9c-5f0e-b75d-65c8141405ea;Pu;4,999;2024-01-01T00:00:00.000+03:00
6aa87e13-ad97-5fc1-8bda-665b5f6066f8;Pu;4,999;2024-01-01T00:00:00.000+03:00
