id;brand;actual_price;date
2d5d75a2-44c8-586b-a5a0-dd72957471ec;yellowvib;1,800;2024-01-01T00:00:00.000+03:00
333bce06-b8d2-54e2-ba7f-e45df7f9c108;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00
909cd6cb-8b1d-58b2-890d-b54e61971b6d;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00
a71a1844-32c6-5b56-b4fd-787724347183;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00
7d7d8ab6-8859-5f3d-8e43-061f6134891e;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00
b18258da-fa16-5718-9583-e369d9e11eba;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00
9a0a4930-381b-55a3-b072-73bd2e2576a3;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00
f878b6f0-fa39-5675-9cc1-b158b448cdd8;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00
fcb87786-94bb-54cc-8ee4-a7735268e35c;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00
d8f577da-9e61-5707-8e9a-afa2b9e51c0a;DISCOUNT OUTL;899;2024-01-01T00:00:00.000+03:00
9ef0337a-ca6c-5fb0-bc18-e11306ef67c7;DISCOUNT OUTL;899;2024-01-01T00:00:00.000+03:00
d539e0bd-9a35-53e4-9068-b446f7db9be7;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
b9cc42e0-2e20-5d86-bbdf-0563bbce8d3d;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
6bf40c72-7ac1-5406-a626-e0d27e077fbd;yellowvib;999;2024-01-01T00:00:00.000+03:00
7a4dde42-8bfe-5209-b7ee-fc64b4991a82;RodZ;1,499;2024-01-01T00:00:00.000+03:00
4deed14d-1363-5f8b-a70c-3e9b67193caf;RodZ;1,499;2024-01-01T00:00:00.000+03:00
0a3ed3c6-6801-5275-aaa5-f488d425ec71;SayItLo;999;2024-01-01T00:00:00.000+03:00
96f167b7-d462-513b-9f08-3d3fdb731b5f;yellowvib;1,800;2024-01-01T00:00:00.000+03:00
d050321d-daeb-5bfa-8cca-d4ba39ee8536;True Bl;1,899;2024-01-01T00:00:00.000+03:00
fc7858c3-5002-53ed-856d-6b257a294b36;ARBO;849;2024-01-01T00:00:00.000+03:00
0be0916a-e4c8-5306-bd45-60b4014a27b5;ARBO;849;2024-01-01T00:00:00.000+03:00
3402e437-f2b1-50bf-ad47-75995c5a7d0c;TEE BUD;1,500;2024-01-01T00:00:00.000+03:00
340a1791-400a-57ed-9ece-f928e1358c8b;D;1,299;2024-01-01T00:00:00.000+03:00
760e8018-8358-5541-b4c4-8cb2e7feb439;Vibrant Vestu;549;2024-01-01T00:00:00.000+03:00
cbb912b0-708b-5ad6-89cc-7bf7c0f3ccaa;Vibrant Vestu;549;2024-01-01T00:00:00.000+03:00
f5964ea6-b873-5988-9471-4e709b261543;RodZ;1,499;2024-01-01T00:00:00.000+03:00
8dd5e4e8-c245-5284-82ac-f10dbff7084f;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
3864d7e0-5f71-506b-808a-353fd44c7720;KAY D;1,299;2024-01-01T00:00:00.000+03:00
49ef417e-a2d1-5e78-b344-4c22c9728754;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
05f4909c-b6e1-5b2a-9df9-3cb1965769e4;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
e08d1754-ec57-5d16-b38d-953af6428492;ARBO;760;2024-01-01T00:00:00.000+03:00
682bd9bd-e906-5a30-987d-1f80dc1f4c23;SayItLo;899;2024-01-01T00:00:00.000+03:00
f2d0c306-77a1-5c08-9fd1-b637db6b9ec4;ARBO;798;2024-01-01T00:00:00.000+03:00
a82a456a-ef3a-5e6f-83a3-f0255d5a3595;THE HOLLAND;1,299;2024-01-01T00:00:00.000+03:00
3ce83ddd-4142-5d07-abe6-d836b5c0fef0;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
6f3afe4e-30fe-5b0d-b8d4-c76424127d92;THE HOLLAND;899;2024-01-01T00:00:00.000+03:00
f613ceac-ff90-553a-bb44-c51dd79dc8a1;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
90718e3c-1cd1-526f-a2d9-d4c736467abc;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
d7b5c12f-d1c1-525d-a1b2-3f27c26cc802;THE HOLLAND;899;2024-01-01T00:00:00.000+03:00
f9ea1154-3adc-505f-be89-f935c9b1f817;THE HOLLAND;899;2024-01-01T00:00:00.000+03:00
507b0a01-dac2-5a9e-ba15-0661d9812c87;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
1c296e42-b4d6-5860-b371-fd507367362c;THE HOLLAND;1,299;2024-01-01T00:00:00.000+03:00
3dc01fc8-1a4a-5587-a98a-0a17fa41cb10;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
c344effa-569c-5235-b458-5e62094147a2;THE HOLLAND;1,299;2024-01-01T00:00:00.000+03:00
7aaf58b0-15fa-53dd-8d46-e4de87c4a82d;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
12e8284b-6ec9-5041-b9a4-18d1faaed22c;THE HOLLAND;799;2024-01-01T00:00:00.000+03:00
1b1e4006-9ee5-5cb4-80d9-cba25dc6326d;THE HOLLAND;899;2024-01-01T00:00:00.000+03:00
f560f191-053c-522f-bca9-477d2eaa2289;ARBO;698;2024-01-01T00:00:00.000+03:00
b9a6152f-ceaf-56e7-ade2-03729ab0f365;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
a63359de-e259-5c76-8d22-5bc9acfec818;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
14ffb459-6dd5-5cbc-ab63-89f8b736dd8b;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
97b483b1-4f66-5c40-943f-b8c7b51ea04f;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00
85bb12d8-60b1-5ff3-a96a-3fec886a34ea;TEE BUD;1,199;2024-01-01T00:00:00.000+03:00
c06680ea-6129-5708-8abb-6e14459799d2;Pu;1,299;2024-01-01T00:00:00.000+03:00
bf392ae2-7668-51e4-9bbb-b56e3b641ad8;Pu;1,499;2024-01-01T00:00:00.000+03:00
4957a473-8a87-5bb6-9f42-69f835ef7645;Pu;1,299;2024-01-01T00:00:00.000+03:00
9c3e8cd0-885f-529a-9ed7-76f8e291d993;Pu;1,299;2024-01-01T00:00:00.000+03:00
540f7014-0e37-5901-9691-0083bbc7203b;Amp;799;2024-01-01T00:00:00.000+03:00
1f87671d-09f6-517e-ac4b-64227913a1e6;Mohr;699;2024-01-01T00:00:00.000+03:00
3bc4f458-9ff6-5289-83ba-03a929e2eef3;yellowvib;1,800;2024-01-01T00:00:00.000+03:00
7156e44e-e7c5-5507-9d41-6d5bce11c79f;Free Authori;1,099;2024-01-01T00:00:00.000+03:00
13a670ec-ad8f-5777-99d8-a57ab4cc6cd8;Free Authori;999;2024-01-01T00:00:00.000+03:00
09d0741f-aff5-5502-87f2-bc2aae4e97f9;GYMBROTHE;999;2024-01-01T00:00:00.000+03:00
f2931550-eb44-5ff9-aa8d-b5ce98adb98d;TEE BUD;1,500;2024-01-01T00:00:00.000+03:00
c97bd688-bed9-5634-8ff4-8ff424816591;SayItLo;849;2024-01-01T00:00:00.000+03:00
a3753d88-7180-5f8e-9b83-b62c7b648792;TEEF;1,299;2024-01-01T00:00:00.000+03:00
510e5072-7879-5f7e-8765-15149b74fa08;adidas Origina;2,699;2024-01-01T00:00:00.000+03:00
ba3b2da2-abd9-5651-b7d0-b7d82dcb64f5;adidas Origina;1,999;2024-01-01T00:00:00.000+03:00
9e606901-5d50-5607-99ae-c62fcefeb9aa;adidas Origina;1,999;2024-01-01T00:00:00.000+03:00
114e68bc-d89c-5b16-9142-4f4c19fbb860;adidas Origina;1,999;2024-01-01T00:00:00.000+03:00
8723081d-f09f-59fe-a595-1c46a11bad1b;adidas Origina;2,999;2024-01-01T00:00:00.000+03:00
9e59e37d-e4d4-533f-ae4e-245cf6c4c299;adidas Origina;2,699;2024-01-01T00:00:00.000+03:00
e656c3ec-f254-581f-a22b-c4b0e4df3de4;adidas Origina;3,299;2024-01-01T00:00:00.000+03:00
