id;brand;actual_price;date
a699a630-cb42-5a65-bc81-fa3cad1b6396;True Bl;2,599;2024-01-01T00:00:00.000+03:00
d027faf1-2b00-5521-9efe-3f958925c9f2;True Bl;2,599;2024-01-01T00:00:00.000+03:00
3c25365c-2c77-58a4-9d95-5e038c498639;True Bl;2,399;2024-01-01T00:00:00.000+03:00
33f96c4f-1e8e-5c0b-8f90-bb5dc03f93e7;True Bl;2,599;2024-01-01T00:00:00.000+03:00
995fe950-32d2-59cf-9791-42e66354dc69;True Bl;2,599;2024-01-01T00:00:00.000+03:00
90a9c83d-ef14-5e91-a964-4ff78e0237d2;True Bl;2,199;2024-01-01T00:00:00.000+03:00
c11ecdec-dc6f-5f81-af91-5f458cbd7272;True Bl;2,199;2024-01-01T00:00:00.000+03:00
1eb08d94-ab60-5b35-b9bc-7f2c801b0752;True Bl;2,799;2024-01-01T00:00:00.000+03:00
9960f609-c4d9-58a8-9806-7522b83b4908;True Bl;2,199;2024-01-01T00:00:00.000+03:00
6224b34a-6743-5391-9a93-6a818a63a979;True Bl;2,399;2024-01-01T00:00:00.000+03:00
572f3ba3-980b-5c08-93ac-974c7151adb9;True Bl;2,799;2024-01-01T00:00:00.000+03:00
4095873e-ff38-58a1-a877-c85847eae9bf;True Bl;2,599;2024-01-01T00:00:00.000+03:00
f44889bd-ff56-5b2b-ade3-2537b1ea83b4;True Bl;1,999;2024-01-01T00:00:00.000+03:00
d382f080-a133-58f0-ab65-4238d7f0ed75;True Bl;2,599;2024-01-01T00:00:00.000+03:00
a68408e3-dc8f-51ec-8d2e-b87fe9180c75;FOREVER YOU;1,999;2024-01-01T00:00:00.000+03:00
0a3c8049-0ebc-584d-905d-a49055e50fed;A J STYL;1,299;2024-01-01T00:00:00.000+03:00
47d2d1f2-0ee0-505f-9f8c-79a2ee219fd7;A J STYL;1,299;2024-01-01T00:00:00.000+03:00
690df539-411f-5158-b042-d7800a3a72d0;A J STYL;1,299;2024-01-01T00:00:00.000+03:00
8df94b87-09ca-5c9a-885a-6e726ac80514;A J STYL;1,299;2024-01-01T00:00:00.000+03:00
f02f1897-1113-5d4a-b84b-5e2e389a406a;SUR;1,299;2024-01-01T00:00:00.000+03:00
ac5774c7-d28f-5658-8c80-397d1081b996;SUR;1,299;2024-01-01T00:00:00.000+03:00
b297300f-ff2c-52ce-ae87-68834157eecc;SUR;1,299;2024-01-01T00:00:00.000+03:00
dc3f6211-2ddb-5ebf-a59f-18b19c92c2a3;SUR;1,299;2024-01-01T00:00:00.000+03:00
8d991c7b-d7d5-52c4-8530-ef9f03dd425a;Solid Styl;2,499;2024-01-01T00:00:00.000+03:00
3fc82903-c5e2-5f39-aeec-205855030e0f;Solid Styl;2,499;2024-01-01T00:00:00.000+03:00
fe201582-53d0-55eb-8351-aedf2594fb81;Solid Styl;2,499;2024-01-01T00:00:00.000+03:00
2c0aeeec-dba9-5326-9a13-ca9b9a407f69;Solid Styl;2,499;2024-01-01T00:00:00.000+03:00
649c2470-f44b-51d0-bb0e-92e795c1ca43;Jai Textil;1,499;2024-01-01T00:00:00.000+03:00
fbfdfbe9-a657-5b15-9898-035e545dfded;FOREVER YOU;1,299;2024-01-01T00:00:00.000+03:00
4934d054-e400-52c7-9e7a-14db9c93dc1e;Jai Textil;999;2024-01-01T00:00:00.000+03:00
