id;brand;actual_price;date;load_date
f1c3bdaa-8d97-5b74-8bf9-aee7e7efba8b;ARBO;760;2024-03-01T00:00:00.000+03:00;2024-03-01
77fe599f-0a67-5537-b768-e20e503554b2;yellowvib;1,800;2024-04-01T00:00:00.000+03:00;2024-04-01
2d5d75a2-44c8-586b-a5a0-dd72957471ec;yellowvib;1,800;2024-01-01T00:00:00.000+03:00;2024-01-01
9388be0b-ac4f-571f-9377-dc783ac26c95;M7 By Metrona;1,099;2024-02-01T00:00:00.000+03:00;2024-02-01
06eee376-b32f-5262-ae39-9894c05658a9;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00;2024-03-01
ea7a9d57-d02b-5a94-a4c6-39fb4e80219d;M7 By Metrona;1,299;2024-04-01T00:00:00.000+03:00;2024-04-01
333bce06-b8d2-54e2-ba7f-e45df7f9c108;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
d7bc606b-e021-57ab-9e13-2ebf6e34f9b7;M7 By Metrona;1,099;2024-02-01T00:00:00.000+03:00;2024-02-01
b89ec587-de22-59f1-b189-372b11f385db;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00;2024-03-01
80221c72-d88f-5a84-98a1-fa03e814ffae;M7 By Metrona;1,099;2024-04-01T00:00:00.000+03:00;2024-04-01
909cd6cb-8b1d-58b2-890d-b54e61971b6d;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
80ff6e7e-4dd7-5a71-8870-3f2f839f5ce0;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
59ed90ba-7c1d-5097-8dad-2932261f87c3;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00;2024-03-01
19a010d1-fb8e-5439-bb45-2a7a71657012;M7 By Metrona;1,299;2024-04-01T00:00:00.000+03:00;2024-04-01
a71a1844-32c6-5b56-b4fd-787724347183;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
c9226b7f-a2e6-59c9-8ff7-b978b6a8d9a3;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
47c42abc-0c23-55ed-9074-af79ec0b7346;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00;2024-03-01
9e4efc33-eeda-5f49-b3d8-13ae12f9aee4;M7 By Metrona;1,299;2024-04-01T00:00:00.000+03:00;2024-04-01
7d7d8ab6-8859-5f3d-8e43-061f6134891e;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
359ea849-e370-5b4b-999c-488e123a134e;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
83ebdf9c-69ef-513e-88de-4e44ff3d7cbf;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00;2024-03-01
733d1dd5-26a3-50ef-9208-2e71c9a9c685;M7 By Metrona;1,099;2024-04-01T00:00:00.000+03:00;2024-04-01
b18258da-fa16-5718-9583-e369d9e11eba;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00;2024-01-01
835cfd22-fd64-5fdc-ba20-08374c359ed2;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
534dc471-c47c-56d3-890b-7c5a3e49c2ea;M7 By Metrona;1,299;2024-03-01T00:00:00.000+03:00;2024-03-01
5956d62a-7d80-5867-91b3-c946102bf52d;M7 By Metrona;1,299;2024-04-01T00:00:00.000+03:00;2024-04-01
9a0a4930-381b-55a3-b072-73bd2e2576a3;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00;2024-01-01
ad001950-d32b-5261-a28b-fa5932f35863;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
cc129f26-0e60-5603-80aa-529fdb7f788c;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00;2024-03-01
4f71baef-d74a-58e5-a3af-62ae00bff3cf;M7 By Metrona;1,099;2024-04-01T00:00:00.000+03:00;2024-04-01
f878b6f0-fa39-5675-9cc1-b158b448cdd8;M7 By Metrona;1,099;2024-01-01T00:00:00.000+03:00;2024-01-01
28354d38-e03b-5c37-a0ba-9b553f93f255;M7 By Metrona;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
8c8ce242-4548-5f8f-acc5-2e657568893c;M7 By Metrona;1,099;2024-03-01T00:00:00.000+03:00;2024-03-01
a2e78b33-b19a-589f-96ed-903111027d7c;M7 By Metrona;1,299;2024-04-01T00:00:00.000+03:00;2024-04-01
fcb87786-94bb-54cc-8ee4-a7735268e35c;M7 By Metrona;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
2cca2f71-2c9a-5b0c-b1eb-08a831a29cd0;SayItLo;799;2024-02-01T00:00:00.000+03:00;2024-02-01
86a6a39e-73e4-55a0-96d4-3c045c03c235;SayItLo;1,599;2024-03-01T00:00:00.000+03:00;2024-03-01
2dc3b67d-8ad5-5931-8636-878b275f2058;SayItLo;799;2024-04-01T00:00:00.000+03:00;2024-04-01
a33d3ce9-2579-5d3d-8a3f-d906b0124806;DISCOUNT OUTL;899;2024-04-01T00:00:00.000+03:00;2024-04-01
d8f577da-9e61-5707-8e9a-afa2b9e51c0a;DISCOUNT OUTL;899;2024-01-01T00:00:00.000+03:00;2024-01-01
607b9f46-7f73-57c8-bfff-51195b484408;DISCOUNT OUTL;899;2024-02-01T00:00:00.000+03:00;2024-02-01
fc9d794a-5774-5e4f-a956-21a4f086b6eb;DISCOUNT OUTL;899;2024-03-01T00:00:00.000+03:00;2024-03-01
e3545c7b-ec72-5560-947f-e7edb9bf84c5;DISCOUNT OUTL;899;2024-04-01T00:00:00.000+03:00;2024-04-01
9ef0337a-ca6c-5fb0-bc18-e11306ef67c7;DISCOUNT OUTL;899;2024-01-01T00:00:00.000+03:00;2024-01-01
b72c1f5a-96a9-5bb5-b6fb-165a6a6d6fdf;DISCOUNT OUTL;899;2024-02-01T00:00:00.000+03:00;2024-02-01
77e056d5-c4c8-5bad-9862-fc5a58bd6d60;DISCOUNT OUTL;899;2024-03-01T00:00:00.000+03:00;2024-03-01
88efa713-5886-5610-80ca-fd84f6f157df;Mylifestylebazz;799;2024-04-01T00:00:00.000+03:00;2024-04-01
d539e0bd-9a35-53e4-9068-b446f7db9be7;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00;2024-01-01
0818b0c3-f674-5dda-82a3-45d37c469161;Mylifestylebazz;799;2024-02-01T00:00:00.000+03:00;2024-02-01
431956f1-5dc5-5d8c-84ba-1d61c5c25023;Mylifestylebazz;799;2024-03-01T00:00:00.000+03:00;2024-03-01
755e72ed-ffd4-5422-894e-15a3f6754c22;Mylifestylebazz;799;2024-04-01T00:00:00.000+03:00;2024-04-01
b9cc42e0-2e20-5d86-bbdf-0563bbce8d3d;Mylifestylebazz;799;2024-01-01T00:00:00.000+03:00;2024-01-01
c62e1889-c4b5-5f60-aaf8-752b1402975f;yellowvib;1,800;2024-02-01T00:00:00.000+03:00;2024-02-01
69ab2043-9d57-54a1-8594-69748de7bec9;yellowvib;1,800;2024-03-01T00:00:00.000+03:00;2024-03-01
4eb72561-99b8-5120-b374-841cde264fa3;yellowvib;1,800;2024-04-01T00:00:00.000+03:00;2024-04-01
6bf40c72-7ac1-5406-a626-e0d27e077fbd;yellowvib;999;2024-01-01T00:00:00.000+03:00;2024-01-01
c5b50353-3ba1-555e-82a7-c4d040afb1df;yellowvib;1,100;2024-02-01T00:00:00.000+03:00;2024-02-01
ccdc0f78-0e60-5b13-b447-ff36970045a5;Scrott Merchandi;1,299;2024-03-01T00:00:00.000+03:00;2024-03-01
2fd1bad0-defa-5f49-9b5c-fe084856ccd6;Fairdea;799;2024-04-01T00:00:00.000+03:00;2024-04-01
7a4dde42-8bfe-5209-b7ee-fc64b4991a82;RodZ;1,499;2024-01-01T00:00:00.000+03:00;2024-01-01
af19be8b-868e-5551-a717-7d59b37be0be;RodZ;1,499;2024-02-01T00:00:00.000+03:00;2024-02-01
03adf15c-3950-56f4-ade7-8e22b5c5e455;RodZ;1,499;2024-03-01T00:00:00.000+03:00;2024-03-01
e1dd99c1-2141-55a9-864c-d78e16d53629;RodZ;1,499;2024-04-01T00:00:00.000+03:00;2024-04-01
4deed14d-1363-5f8b-a70c-3e9b67193caf;RodZ;1,499;2024-01-01T00:00:00.000+03:00;2024-01-01
6dd98511-4ba5-5947-ba94-2764ad537a21;RodZ;1,499;2024-02-01T00:00:00.000+03:00;2024-02-01
4a5fcc3b-b2e9-5f82-b78c-4f448fe5b8ff;Vibrant Vestu;599;2024-03-01T00:00:00.000+03:00;2024-03-01
95b1d087-1a1b-5501-8bb4-1cd0ba2011f2;yellowvib;900;2024-04-01T00:00:00.000+03:00;2024-04-01
0a3ed3c6-6801-5275-aaa5-f488d425ec71;SayItLo;999;2024-01-01T00:00:00.000+03:00;2024-01-01
a743f6e6-ce43-5397-9d5e-8463a74d516d;SayItLo;999;2024-02-01T00:00:00.000+03:00;2024-02-01
5e1c9122-d8d6-5d13-ac28-4452f77ba556;SayItLo;999;2024-03-01T00:00:00.000+03:00;2024-03-01
971306b0-bd7e-54ff-80a2-2db8e7db2737;yellowvib;2,100;2024-04-01T00:00:00.000+03:00;2024-04-01
96f167b7-d462-513b-9f08-3d3fdb731b5f;yellowvib;1,800;2024-01-01T00:00:00.000+03:00;2024-01-01
a9821fed-a4d4-5025-b7ca-3070db0844c1;True Bl;1,499;2024-02-01T00:00:00.000+03:00;2024-02-01
eabc6c5b-d5e6-56be-9e5c-ecd7e155d597;True Bl;1,499;2024-03-01T00:00:00.000+03:00;2024-03-01
17e50280-9228-5f1a-817c-317631d288d5;True Bl;999;2024-04-01T00:00:00.000+03:00;2024-04-01
d050321d-daeb-5bfa-8cca-d4ba39ee8536;True Bl;1,899;2024-01-01T00:00:00.000+03:00;2024-01-01
fb84dd77-9185-5e9c-bab8-dc99aae022fc;True Bl;1,999;2024-02-01T00:00:00.000+03:00;2024-02-01
e3c26387-3357-5b2f-99e1-2a229b3ce24c;RodZ;1,499;2024-03-01T00:00:00.000+03:00;2024-03-01
26830625-8be7-5840-8149-3cc98fe428db;ARBO;849;2024-04-01T00:00:00.000+03:00;2024-04-01
fc7858c3-5002-53ed-856d-6b257a294b36;ARBO;849;2024-01-01T00:00:00.000+03:00;2024-01-01
fa796c24-0781-558d-8f1a-ecd7fba5badd;ARBO;849;2024-02-01T00:00:00.000+03:00;2024-02-01
b83ba70e-46c7-5faa-86f5-b0a08e1bb5a2;ARBO;849;2024-03-01T00:00:00.000+03:00;2024-03-01
a4d3cdf9-5f92-57d6-a80a-b0c278f8d6b9;ARBO;849;2024-04-01T00:00:00.000+03:00;2024-04-01
0be0916a-e4c8-5306-bd45-60b4014a27b5;ARBO;849;2024-01-01T00:00:00.000+03:00;2024-01-01
59923157-7256-5505-8405-0f05bb5acce5;ARBO;849;2024-02-01T00:00:00.000+03:00;2024-02-01
901b0b23-fb08-5b1b-82a4-0bcf07ec8473;ARBO;849;2024-03-01T00:00:00.000+03:00;2024-03-01
bac0c268-7193-5b7f-8c8e-7df9964926b5;TEE BUD;1,500;2024-04-01T00:00:00.000+03:00;2024-04-01
3402e437-f2b1-50bf-ad47-75995c5a7d0c;TEE BUD;1,500;2024-01-01T00:00:00.000+03:00;2024-01-01
4b87706a-aa9f-55af-9d3f-1825da292f32;TEE BUD;1,500;2024-02-01T00:00:00.000+03:00;2024-02-01
0e51ecbc-941a-5e5a-a643-b02f5568f2d8;GYMBROTHE;999;2024-03-01T00:00:00.000+03:00;2024-03-01
6b496ab2-f70b-574b-b4fe-8a4020c52787;Vibrant Vestu;599;2024-04-01T00:00:00.000+03:00;2024-04-01
340a1791-400a-57ed-9ece-f928e1358c8b;D;1,299;2024-01-01T00:00:00.000+03:00;2024-01-01
0c9230e2-420e-5f20-960a-6a4e33601b52;D;1,299;2024-02-01T00:00:00.000+03:00;2024-02-01
9046d9c8-a7fa-58ba-96ad-d06602098f9e;Vibrant Vestu;549;2024-03-01T00:00:00.000+03:00;2024-03-01
ee8e8857-fa5f-5ac8-876c-b2d0421f40c8;Vibrant Vestu;549;2024-04-01T00:00:00.000+03:00;2024-04-01
