id;brand;actual_price;date;load_date
06bbe023-ec9d-5654-a15a-48fa755f3836;Pu;2,999;2024-04-01T00:00:00.000+03:00;2024-04-01
10582784-8721-5fa7-9584-107e6087a52b;Pu;3,499;2024-01-01T00:00:00.000+03:00;2024-01-01
7360aba6-3276-502b-8862-f472ec7f4501;Pu;3,499;2024-02-01T00:00:00.000+03:00;2024-02-01
d8efb320-88c2-5aa5-97f8-1416b981def3;Pu;4,499;2024-03-01T00:00:00.000+03:00;2024-03-01
002eb895-9af3-526f-aeb0-7fa6535e3aad;Pu;4,999;2024-04-01T00:00:00.000+03:00;2024-04-01
33e784f6-72cb-5d3a-a128-0ff0de590b53;Pu;2,999;2024-01-01T00:00:00.000+03:00;2024-01-01
c8000f0a-3077-5737-b629-c60607ef5bd6;Pu;3,999;2024-02-01T00:00:00.000+03:00;2024-02-01
62bb399e-b01b-52f3-9531-5d5366735325;Pu;3,499;2024-03-01T00:00:00.000+03:00;2024-03-01
fdd6e915-515b-5a0a-81a9-a22d65a29860;Pu;2,499;2024-04-01T00:00:00.000+03:00;2024-04-01
1e57a297-90c7-5923-9b6d-766962de43c3;Pu;2,999;2024-01-01T00:00:00.000+03:00;2024-01-01
5b8a6577-6875-5613-b35f-7719750b3293;Pu;4,999;2024-02-01T00:00:00.000+03:00;2024-02-01
0155a6a7-597e-53db-b06c-2d1a78cdc4a0;Pu;3,499;2024-03-01T00:00:00.000+03:00;2024-03-01
556b4894-d186-520c-afec-d53853d2c36e;Pu;3,499;2024-04-01T00:00:00.000+03:00;2024-04-01
fbd77738-9fc6-5766-b84b-4b1ace49d339;Pu;3,999;2024-01-01T00:00:00.000+03:00;2024-01-01
5744e815-1bf6-5c53-be54-57cf743f7991;Pu;2,499;2024-02-01T00:00:00.000+03:00;2024-02-01
8dc58da6-a3f9-5706-961c-bbf9b410b2ce;Pu;4,499;2024-03-01T00:00:00.000+03:00;2024-03-01
e66dac08-7eff-5be4-81de-05b9a657310b;Pu;2,299;2024-04-01T00:00:00.000+03:00;2024-04-01
c4847f9c-d23b-5906-8a23-fae862c20d7c;Pu;2,299;2024-01-01T00:00:00.000+03:00;2024-01-01
a63890b1-d379-520d-936e-74955a71949b;Oka;1,899;2024-02-01T00:00:00.000+03:00;2024-02-01
7dc19605-470e-5e65-96a0-0ed1d3931add;RELIEF ZO;1,499;2024-03-01T00:00:00.000+03:00;2024-03-01
a32f4d0c-89c4-521f-85a1-8fa0963611b2;RELIEF ZO;1,499;2024-04-01T00:00:00.000+03:00;2024-04-01
