id;brand;actual_price;date;load_date
5daebe73-e539-51df-aed7-201404e3a4cb;Solid Styl;1,999;2024-02-01T00:00:00.000+03:00;2024-02-01
36b0381f-891c-5c96-9585-45cafc8983ae;Solid Styl;1,999;2024-03-01T00:00:00.000+03:00;2024-03-01
9b952d79-2f36-5f61-bc01-da09d34ab3eb;Lev;2,999;2024-04-01T00:00:00.000+03:00;2024-04-01
a699a630-cb42-5a65-bc81-fa3cad1b6396;True Bl;2,599;2024-01-01T00:00:00.000+03:00;2024-01-01
aa7ef66c-0f67-536f-92ba-404ca040342c;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
1e5719e3-3fe0-5180-8df6-5b875d7ade85;True Bl;2,799;2024-03-01T00:00:00.000+03:00;2024-03-01
7563401a-d6eb-50f9-ac82-150e9c9cdd22;True Bl;2,199;2024-04-01T00:00:00.000+03:00;2024-04-01
d027faf1-2b00-5521-9efe-3f958925c9f2;True Bl;2,599;2024-01-01T00:00:00.000+03:00;2024-01-01
9e1262e9-d82c-57d2-98c9-375a2adaf990;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
bd611db7-b21b-5fe4-9082-634c7d217eaf;True Bl;2,599;2024-03-01T00:00:00.000+03:00;2024-03-01
8ed9c535-bf8e-5776-8bfe-af210274f628;True Bl;2,599;2024-04-01T00:00:00.000+03:00;2024-04-01
3c25365c-2c77-58a4-9d95-5e038c498639;True Bl;2,399;2024-01-01T00:00:00.000+03:00;2024-01-01
4ca5a83d-7cf0-5959-b261-93b4c9400263;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
5c09682b-13da-595c-8c84-ec2226311a8f;True Bl;2,299;2024-03-01T00:00:00.000+03:00;2024-03-01
a20b0268-59ec-54b9-b2dc-00b59b8b2cd1;True Bl;2,299;2024-04-01T00:00:00.000+03:00;2024-04-01
33f96c4f-1e8e-5c0b-8f90-bb5dc03f93e7;True Bl;2,599;2024-01-01T00:00:00.000+03:00;2024-01-01
e2bd04ff-9a8a-59dc-af0a-4cce32173bce;True Bl;2,799;2024-02-01T00:00:00.000+03:00;2024-02-01
87be4f28-7dcd-598e-9ab3-dbacb745fc6c;True Bl;2,199;2024-03-01T00:00:00.000+03:00;2024-03-01
78fa1cce-6641-5cf6-8e29-3b93c35e84c7;True Bl;2,199;2024-04-01T00:00:00.000+03:00;2024-04-01
995fe950-32d2-59cf-9791-42e66354dc69;True Bl;2,599;2024-01-01T00:00:00.000+03:00;2024-01-01
f28de7ab-4157-5d91-9095-73add2edecd5;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
c97d6aa7-d83d-57a7-9495-068b7a218499;True Bl;2,799;2024-03-01T00:00:00.000+03:00;2024-03-01
d8fe777e-4850-597c-ad06-67ae6fac6f19;True Bl;2,199;2024-04-01T00:00:00.000+03:00;2024-04-01
90a9c83d-ef14-5e91-a964-4ff78e0237d2;True Bl;2,199;2024-01-01T00:00:00.000+03:00;2024-01-01
4c72b4bf-cc6e-5879-9709-b804916edfcc;True Bl;2,399;2024-02-01T00:00:00.000+03:00;2024-02-01
039c27ac-db98-5379-bc74-cc541a3b7063;True Bl;2,399;2024-03-01T00:00:00.000+03:00;2024-03-01
ae615199-7dc0-51cc-9f49-8d5313c78d89;True Bl;2,999;2024-04-01T00:00:00.000+03:00;2024-04-01
c11ecdec-dc6f-5f81-af91-5f458cbd7272;True Bl;2,199;2024-01-01T00:00:00.000+03:00;2024-01-01
583f5908-6d7a-51b3-aae1-810e47f4fd52;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
1d4d3160-b324-5098-b4f7-e300f7a13626;True Bl;2,599;2024-03-01T00:00:00.000+03:00;2024-03-01
aef4a945-5c5a-5444-b48c-170bea9e9677;True Bl;2,399;2024-04-01T00:00:00.000+03:00;2024-04-01
1eb08d94-ab60-5b35-b9bc-7f2c801b0752;True Bl;2,799;2024-01-01T00:00:00.000+03:00;2024-01-01
4acd9d64-9183-500b-b29e-7599b3467666;True Bl;2,299;2024-02-01T00:00:00.000+03:00;2024-02-01
20b33570-0211-5f02-9878-9e03894cefee;True Bl;2,599;2024-03-01T00:00:00.000+03:00;2024-03-01
35af797c-4e17-5ebe-8f36-6bcd1227722d;True Bl;2,599;2024-04-01T00:00:00.000+03:00;2024-04-01
9960f609-c4d9-58a8-9806-7522b83b4908;True Bl;2,199;2024-01-01T00:00:00.000+03:00;2024-01-01
e0ae5f0d-9373-558d-b4a4-587a72cc6a00;True Bl;2,599;2024-02-01T00:00:00.000+03:00;2024-02-01
a23bb752-08b4-58a2-8e3d-411e57759b64;True Bl;2,199;2024-03-01T00:00:00.000+03:00;2024-03-01
b74819d3-ec60-5411-a954-2f2e99d8b16b;True Bl;1,999;2024-04-01T00:00:00.000+03:00;2024-04-01
6224b34a-6743-5391-9a93-6a818a63a979;True Bl;2,399;2024-01-01T00:00:00.000+03:00;2024-01-01
2116b888-5c56-52ea-8489-5fb1676bb493;True Bl;2,799;2024-02-01T00:00:00.000+03:00;2024-02-01
49be729b-d81b-514c-8860-88f9076c6565;True Bl;2,199;2024-03-01T00:00:00.000+03:00;2024-03-01
